symbol,direction,entry_ts,exit_ts,entry_px,exit_px,pnl,pnl_pct,exit_reason,regime,score,duration_bars
BTC,short,2022-11-10 00:00:00+00:00,2022-11-10 05:00:00+00:00,15914.71866,16645.024117334975,-467.7028,-4.631,stop_loss,bear_trend,0.55,10
BNB,short,2022-11-21 04:30:00+00:00,2022-11-21 16:30:00+00:00,259.96995000000004,255.6521699979398,53.7937,0.535,partial_close,bear_trend,0.486099367580788,24
BNB,short,2022-11-21 04:30:00+00:00,2022-11-21 18:00:00+00:00,259.96995000000004,253.51019370184096,164.735,1.639,take_profit,bear_trend,0.486099367580788,27
BNB,long,2022-11-23 14:00:00+00:00,2022-11-23 19:00:00+00:00,294.7473,300.9968253907713,69.1318,0.686,partial_close,bull_trend,0.55,10
BNB,long,2022-11-23 14:00:00+00:00,2022-11-23 22:30:00+00:00,294.7473,294.59992635000003,-6.0735,-0.06,stop_loss,bull_trend,0.55,17
SOL,long,2022-11-23 23:00:00+00:00,2022-11-24 02:00:00+00:00,14.10705,14.676891050648212,132.9853,1.319,partial_close,bull_trend,0.45710815371721714,6
SOL,long,2022-11-23 23:00:00+00:00,2022-11-24 10:00:00+00:00,14.10705,14.099996475,-6.077,-0.06,stop_loss,bull_trend,0.45710815371721714,22
BNB,long,2022-11-26 11:00:00+00:00,2022-11-26 14:30:00+00:00,313.9569,317.47597341133945,35.984,0.357,partial_close,bull_trend,0.5145630590557383,7
BNB,long,2022-11-26 11:00:00+00:00,2022-11-26 14:30:00+00:00,313.9569,313.79992155,-6.0844,-0.06,stop_loss,bull_trend,0.5145630590557383,7
BTC,long,2022-11-30 02:30:00+00:00,2022-12-05 04:30:00+00:00,17031.33141,17384.33370448387,67.6881,0.671,partial_close,volatility_expansion,0.6581751297107035,244
BTC,long,2022-11-30 02:30:00+00:00,2022-12-05 15:30:00+00:00,17031.33141,17022.815744295,-6.086,-0.06,stop_loss,volatility_expansion,0.6581751297107035,266
BTC,long,2022-12-14 16:30:00+00:00,2022-12-14 19:00:00+00:00,18147.299114999998,17867.111648202543,-159.9312,-1.583,stop_loss,volatility_expansion,0.4716197930856705,5
XRP,short,2022-12-16 19:00:00+00:00,2022-12-16 20:30:00+00:00,0.36051965,0.36565039406447425,-147.6083,-1.464,stop_loss,bear_trend,0.55,3
SOL,short,2022-12-17 03:00:00+00:00,2022-12-17 06:30:00+00:00,12.203895000000001,12.557255318701488,-295.6858,-2.937,stop_loss,bear_trend,0.47873991002753613,7
BNB,short,2022-12-17 03:00:00+00:00,2022-12-17 07:30:00+00:00,228.38575,236.33311367099952,-354.5303,-3.521,stop_loss,bear_trend,0.47312530776445294,9
ETH,short,2022-12-17 00:30:00+00:00,2022-12-18 04:00:00+00:00,1172.5434350000003,1193.241812976573,-181.8473,-1.806,stop_loss,bear_trend,0.4955442523173468,55
SOL,long,2023-01-03 00:30:00+00:00,2023-01-03 01:30:00+00:00,11.26563,11.013679671248084,-227.2114,-2.276,stop_loss,bull_trend,0.48327864308165636,2
SOL,long,2023-01-03 17:30:00+00:00,2023-01-04 00:00:00+00:00,12.956475,13.552053932978747,149.7377,1.503,partial_close,bull_trend,0.55,13
SOL,long,2023-01-03 17:30:00+00:00,2023-01-04 00:30:00+00:00,12.956475,13.866679328067413,466.0235,4.678,take_profit,bull_trend,0.55,14
SOL,long,2023-01-04 04:00:00+00:00,2023-01-04 07:00:00+00:00,13.586789999999999,14.133689212657423,131.7608,1.315,partial_close,bull_trend,0.55,6
SOL,long,2023-01-04 04:00:00+00:00,2023-01-04 09:30:00+00:00,13.586789999999999,13.579996605,-6.0425,-0.06,stop_loss,bull_trend,0.55,11
BNB,long,2023-01-08 16:00:00+00:00,2023-01-08 20:30:00+00:00,267.13349999999997,270.6093286593574,41.747,0.416,partial_close,volatility_expansion,0.8934749620637316,9
BNB,long,2023-01-08 16:00:00+00:00,2023-01-08 22:30:00+00:00,267.13349999999997,271.43840085185275,105.6178,1.052,take_profit,volatility_expansion,0.8934749620637316,13
SOL,long,2023-01-09 02:00:00+00:00,2023-01-09 02:30:00+00:00,15.46773,16.65727221633062,253.6016,2.524,partial_close,volatility_expansion,1.0,1
SOL,long,2023-01-09 02:00:00+00:00,2023-01-09 02:30:00+00:00,15.46773,16.968819703018784,650.4454,6.473,take_profit,volatility_expansion,1.0,1
ETH,long,2023-01-09 03:00:00+00:00,2023-01-09 15:00:00+00:00,1306.803075,1331.0895168815712,60.8187,0.6,partial_close,volatility_expansion,0.7266903914590765,24
ETH,long,2023-01-09 03:00:00+00:00,2023-01-09 15:30:00+00:00,1306.803075,1337.0973883308234,154.6986,1.526,take_profit,volatility_expansion,0.7266903914590765,25
BNB,long,2023-01-09 06:00:00+00:00,2023-01-09 15:30:00+00:00,278.3391,281.6315227186312,38.2221,0.377,partial_close,bull_trend,0.55,19
BTC,long,2023-01-09 01:00:00+00:00,2023-01-09 17:00:00+00:00,17193.872639999998,17358.00031726322,30.3174,0.302,partial_close,volatility_expansion,0.47548978223934646,32
BNB,long,2023-01-09 06:00:00+00:00,2023-01-09 17:00:00+00:00,278.3391,283.32267481190115,118.8586,1.172,take_profit,bull_trend,0.55,22
BTC,long,2023-01-09 01:00:00+00:00,2023-01-09 20:30:00+00:00,17193.872639999998,17185.27570368,-6.0585,-0.06,stop_loss,volatility_expansion,0.47548978223934646,39
ETH,long,2023-01-09 19:00:00+00:00,2023-01-09 20:30:00+00:00,1335.6675,1320.396667025796,-120.3921,-1.183,stop_loss,bull_trend,0.55,3
SOL,long,2023-01-09 17:00:00+00:00,2023-01-09 23:00:00+00:00,16.78839,16.04701297288367,-452.8464,-4.454,stop_loss,bull_trend,0.55,12
ETH,long,2023-01-12 01:00:00+00:00,2023-01-12 13:00:00+00:00,1415.92761,1374.0646094810288,-303.115,-2.995,stop_loss,volatility_expansion,0.8653932547365302,24
BTC,long,2023-01-12 01:00:00+00:00,2023-01-12 17:30:00+00:00,18273.23205,18637.88830257649,65.2803,0.645,partial_close,volatility_expansion,0.7616399597468047,33
BTC,long,2023-01-12 01:00:00+00:00,2023-01-12 17:30:00+00:00,18273.23205,18264.095433975,-6.1009,-0.06,stop_loss,volatility_expansion,0.7616399597468047,33
SOL,long,2023-01-14 02:00:00+00:00,2023-01-14 05:30:00+00:00,20.910449999999997,22.981203466835446,328.4106,3.253,partial_close,volatility_expansion,0.7593611029108638,7
SOL,long,2023-01-14 02:00:00+00:00,2023-01-14 05:30:00+00:00,20.910449999999997,23.5157526763249,839.5936,8.318,take_profit,volatility_expansion,0.7593611029108638,7
BTC,long,2023-01-14 09:30:00+00:00,2023-01-14 12:30:00+00:00,20583.176444999997,20950.80313466346,58.8066,0.576,partial_close,bull_trend,0.517418301613051,6
BTC,long,2023-01-14 09:30:00+00:00,2023-01-14 14:30:00+00:00,20583.176444999997,20572.8848567775,-6.1554,-0.06,stop_loss,bull_trend,0.517418301613051,10
BNB,long,2023-01-14 02:00:00+00:00,2023-01-15 03:00:00+00:00,307.85384999999997,295.551948506994,-407.2248,-4.034,stop_loss,volatility_expansion,0.6440204428058084,50
ETH,long,2023-01-14 01:30:00+00:00,2023-01-20 20:00:00+00:00,1541.5503899999999,1616.6155171613188,160.8143,1.593,partial_close,volatility_expansion,0.535298830939929,325
ETH,long,2023-01-14 01:30:00+00:00,2023-01-20 20:00:00+00:00,1541.5503899999999,1636.0684196513375,411.8149,4.08,take_profit,volatility_expansion,0.535298830939929,325
SOL,long,2023-01-20 20:00:00+00:00,2023-01-20 21:30:00+00:00,23.31165,24.37594971079641,152.7388,1.493,partial_close,volatility_expansion,0.839679324896198,3
SOL,long,2023-01-20 20:00:00+00:00,2023-01-20 22:00:00+00:00,23.31165,24.641232012008786,388.0851,3.793,take_profit,volatility_expansion,0.839679324896198,4
ETH,long,2023-01-21 03:00:00+00:00,2023-01-21 10:00:00+00:00,1649.274225,1670.6470186984511,42.6072,0.414,partial_close,bull_trend,0.55,14
ETH,long,2023-01-21 03:00:00+00:00,2023-01-21 10:00:00+00:00,1649.274225,1648.4495878875,-6.2004,-0.06,stop_loss,bull_trend,0.55,14
BTC,long,2023-01-21 13:30:00+00:00,2023-01-21 17:00:00+00:00,22981.72512,23283.566429493916,43.2147,0.42,partial_close,bull_trend,0.55,7
BTC,long,2023-01-21 13:30:00+00:00,2023-01-21 22:30:00+00:00,22981.72512,22970.23425744,-6.2023,-0.06,stop_loss,bull_trend,0.55,18
SOL,long,2023-01-20 22:30:00+00:00,2023-01-24 22:00:00+00:00,25.17258,23.411509896550815,-723.3793,-7.033,stop_loss,volatility_expansion,1.0,191
ETH,short,2023-01-25 04:30:00+00:00,2023-01-25 15:00:00+00:00,1547.495865,1526.0241017246328,45.4606,0.445,partial_close,bear_trend,0.539097263789762,21
ETH,short,2023-01-25 04:30:00+00:00,2023-01-25 16:00:00+00:00,1547.495865,1548.2696129325,-6.1634,-0.06,stop_loss,bear_trend,0.539097263789762,23
BTC,short,2023-02-10 02:00:00+00:00,2023-02-10 05:30:00+00:00,21883.682685000003,21642.971044275168,35.7718,0.35,partial_close,bear_trend,0.5256520509621102,7
BNB,short,2023-02-10 02:00:00+00:00,2023-02-10 05:30:00+00:00,307.34625,302.75489394134496,49.0616,0.48,partial_close,bear_trend,0.55,7
BNB,short,2023-02-10 02:00:00+00:00,2023-02-10 06:30:00+00:00,307.34625,307.49992312499995,-6.1651,-0.06,stop_loss,bear_trend,0.55,9
BTC,short,2023-02-10 02:00:00+00:00,2023-02-10 07:00:00+00:00,21883.682685000003,21894.6245263425,-6.1655,-0.06,stop_loss,bear_trend,0.5256520509621102,10
BTC,short,2023-02-10 12:30:00+00:00,2023-02-10 15:30:00+00:00,21747.850635000003,21593.64317084242,22.5935,0.221,partial_close,bear_trend,0.49227005837041515,6
BTC,short,2023-02-10 12:30:00+00:00,2023-02-10 15:30:00+00:00,21747.850635000003,21758.7245603175,-6.1692,-0.06,stop_loss,bear_trend,0.49227005837041515,6
SOL,short,2023-02-10 02:00:00+00:00,2023-02-10 21:30:00+00:00,20.779605,20.150593133407313,100.8033,0.986,partial_close,bear_trend,0.5210467210973069,39
SOL,short,2023-02-10 02:00:00+00:00,2023-02-10 22:00:00+00:00,20.779605,19.819979107391212,313.673,3.069,take_profit,bear_trend,0.5210467210973069,40
BNB,long,2023-02-16 06:00:00+00:00,2023-02-16 13:30:00+00:00,322.66125,317.61996974404195,-164.516,-1.602,stop_loss,bull_trend,0.55,15
SOL,long,2023-02-16 01:00:00+00:00,2023-02-16 14:30:00+00:00,23.65182,23.10555014627452,-241.241,-2.349,stop_loss,bull_trend,0.5124838193385314,27
SOL,short,2023-02-25 22:00:00+00:00,2023-02-25 22:30:00+00:00,21.74912,22.23509832110628,-232.7661,-2.275,stop_loss,bear_trend,0.5420381790270286,1
SOL,short,2023-02-25 23:00:00+00:00,2023-02-26 03:30:00+00:00,22.198895000000004,22.69362399562225,-231.6295,-2.27,stop_loss,bear_trend,0.49088579626603923,9
ETH,long,2023-02-26 21:00:00+00:00,2023-02-27 20:00:00+00:00,1642.570875,1613.3949104088642,-184.8673,-1.816,stop_loss,volatility_expansion,0.6130011970993825,46
SOL,short,2023-03-04 22:30:00+00:00,2023-03-04 23:30:00+00:00,20.66966,20.9968293798,-165.0054,-1.623,stop_loss,bear_trend,0.4596759995841163,2
BTC,short,2023-03-10 06:00:00+00:00,2023-03-10 10:30:00+00:00,19980.10495,19691.05600552123,47.1212,0.464,partial_close,bear_trend,0.55,9
BTC,short,2023-03-10 06:00:00+00:00,2023-03-10 12:30:00+00:00,19980.10495,19990.095002475,-6.1199,-0.06,stop_loss,bear_trend,0.55,13
BTC,short,2023-03-10 13:00:00+00:00,2023-03-10 13:30:00+00:00,19923.343345,20237.074608643743,-163.956,-1.615,stop_loss,bear_trend,0.55,1
ETH,short,2023-03-10 12:30:00+00:00,2023-03-10 13:30:00+00:00,1394.3324850000001,1418.8185231478983,-182.3849,-1.797,stop_loss,bear_trend,0.55,2
ETH,short,2023-03-10 14:30:00+00:00,2023-03-10 16:30:00+00:00,1409.364965,1439.101682065991,-217.5519,-2.151,stop_loss,bear_trend,0.5227550501034103,4
BTC,long,2023-03-12 18:30:00+00:00,2023-03-12 20:30:00+00:00,20898.413985,21344.056908778595,69.66,0.69,partial_close,volatility_expansion,0.6905495894583139,4
BTC,long,2023-03-12 18:30:00+00:00,2023-03-12 22:00:00+00:00,20898.413985,21455.242713976724,177.392,1.758,take_profit,volatility_expansion,0.6905495894583139,7
ETH,long,2023-03-12 18:00:00+00:00,2023-03-12 22:00:00+00:00,1515.73749,1559.1514585210987,94.0263,0.932,partial_close,volatility_expansion,0.7723282328829812,8
ETH,long,2023-03-12 18:00:00+00:00,2023-03-12 22:00:00+00:00,1515.73749,1570.1735038703919,240.0553,2.378,take_profit,volatility_expansion,0.7723282328829812,8
BTC,long,2023-03-12 22:30:00+00:00,2023-03-13 14:00:00+00:00,21812.340719999997,22645.6462450933,126.5733,1.247,partial_close,volatility_expansion,0.8649211486576127,31
BTC,long,2023-03-12 22:30:00+00:00,2023-03-13 14:00:00+00:00,21812.340719999997,22861.47329424085,324.2454,3.194,take_profit,volatility_expansion,0.8649211486576127,31
ETH,long,2023-03-13 02:30:00+00:00,2023-03-13 14:00:00+00:00,1591.17519,1624.6479920674124,69.0894,0.681,partial_close,bull_trend,0.48211183595536977,23
ETH,long,2023-03-13 02:30:00+00:00,2023-03-13 14:30:00+00:00,1591.17519,1642.1196791490324,214.9098,2.117,take_profit,bull_trend,0.48211183595536977,24
BTC,long,2023-03-13 21:30:00+00:00,2023-03-14 05:00:00+00:00,24091.81989,24601.849471445123,70.0378,0.685,partial_close,bull_trend,0.5026879563737832,15
BTC,long,2023-03-13 21:30:00+00:00,2023-03-14 12:00:00+00:00,24091.81989,24867.026478464853,217.5545,2.128,take_profit,bull_trend,0.5026879563737832,29
BTC,long,2023-03-14 12:30:00+00:00,2023-03-14 12:30:00+00:00,24657.122399999997,25033.986862502083,50.3289,0.491,partial_close,bull_trend,0.4745343811308159,0
BTC,long,2023-03-14 12:30:00+00:00,2023-03-14 12:30:00+00:00,24657.122399999997,24644.793838799997,-6.1798,-0.06,stop_loss,bull_trend,0.4745343811308159,0
SOL,long,2023-03-13 00:00:00+00:00,2023-03-14 12:30:00+00:00,20.200095,21.545109343966857,221.5906,2.183,partial_close,volatility_expansion,0.4703251616531129,73
SOL,long,2023-03-13 00:00:00+00:00,2023-03-14 12:30:00+00:00,20.200095,20.1899949525,-6.1189,-0.06,stop_loss,volatility_expansion,0.4703251616531129,73
BTC,long,2023-03-14 13:30:00+00:00,2023-03-14 19:00:00+00:00,25876.301685,24597.27159683008,-511.8521,-4.981,stop_loss,volatility_expansion,0.6567363146592131,11
ETH,long,2023-03-14 13:30:00+00:00,2023-03-14 21:00:00+00:00,1737.2081699999999,1672.4476554900734,-387.0279,-3.766,stop_loss,volatility_expansion,0.7084708648349624,15
BTC,long,2023-03-17 12:30:00+00:00,2023-03-17 14:30:00+00:00,26623.68519,26135.919848298807,-190.6075,-1.871,stop_loss,bull_trend,0.4886232665118858,4
XRP,long,2023-03-21 16:30:00+00:00,2023-03-21 19:30:00+00:00,0.44152065,0.46825361329412124,201.6952,1.984,partial_close,volatility_expansion,0.7644813256607799,6
XRP,long,2023-03-21 16:30:00+00:00,2023-03-21 19:30:00+00:00,0.44152065,0.4753206832508869,518.4778,5.1,take_profit,volatility_expansion,0.7644813256607799,6
XRP,long,2023-03-21 21:30:00+00:00,2023-03-22 11:30:00+00:00,0.4652325,0.44422085860054517,-466.2672,-4.555,stop_loss,bull_trend,0.55,28
ETH,long,2023-03-21 14:00:00+00:00,2023-03-22 18:00:00+00:00,1820.64987,1767.25054311059,-302.1185,-2.972,stop_loss,volatility_expansion,0.5193931183366827,56
XRP,long,2023-03-29 12:30:00+00:00,2023-03-29 22:00:00+00:00,0.55557765,0.5353285884117186,-374.2199,-3.683,stop_loss,bull_trend,0.47737276487904357,19
SOL,long,2023-04-11 11:30:00+00:00,2023-04-11 14:00:00+00:00,22.341164999999997,22.74316932306341,58.741,0.58,partial_close,bull_trend,0.4875801412551023,5
SOL,long,2023-04-11 11:30:00+00:00,2023-04-11 14:00:00+00:00,22.341164999999997,22.95236985519723,182.7369,1.805,take_profit,bull_trend,0.4875801412551023,5
BNB,long,2023-04-11 09:30:00+00:00,2023-04-11 16:30:00+00:00,329.56469999999996,326.02144558102384,-112.8287,-1.115,stop_loss,bull_trend,0.523789756958839,14
BTC,long,2023-04-11 03:30:00+00:00,2023-04-11 19:00:00+00:00,30000.242625,30377.452168897802,40.6471,0.402,partial_close,bull_trend,0.55,31
BTC,long,2023-04-11 03:30:00+00:00,2023-04-11 20:00:00+00:00,30000.242625,29985.2425036875,-6.1024,-0.06,stop_loss,bull_trend,0.55,33
ETH,long,2023-04-14 08:00:00+00:00,2023-04-14 12:30:00+00:00,2106.8929200000002,2080.357708920656,-131.6736,-1.299,stop_loss,bull_trend,0.55,9
BNB,long,2023-04-14 04:30:00+00:00,2023-04-14 15:00:00+00:00,332.9664,326.9597628033101,-186.8578,-1.843,stop_loss,volatility_expansion,0.549592923580626,21
BNB,long,2023-04-16 15:00:00+00:00,2023-04-17 11:30:00+00:00,346.67325,339.0495915364969,-226.1649,-2.238,stop_loss,volatility_expansion,0.8442307692307697,41
BTC,short,2023-04-17 16:30:00+00:00,2023-04-18 01:00:00+00:00,29399.57286,29181.481769328144,23.359,0.232,partial_close,bear_trend,0.5468602577674853,17
BTC,short,2023-04-17 16:30:00+00:00,2023-04-18 01:30:00+00:00,29399.57286,29414.27264643,-6.0806,-0.06,stop_loss,bear_trend,0.5468602577674853,18
BNB,short,2023-04-20 00:00:00+00:00,2023-04-20 06:00:00+00:00,322.33875,326.3765800129087,-130.3904,-1.293,stop_loss,bear_trend,0.473385489409637,12
BTC,short,2023-04-20 20:30:00+00:00,2023-04-21 06:30:00+00:00,28201.602145,27854.743328393244,39.5555,0.393,partial_close,bear_trend,0.47479088704127526,20
BTC,short,2023-04-20 20:30:00+00:00,2023-04-21 08:00:00+00:00,28201.602145,28215.7029460725,-6.0731,-0.06,stop_loss,bear_trend,0.47479088704127526,23
XRP,short,2023-04-20 20:00:00+00:00,2023-04-21 12:00:00+00:00,0.4705646,0.46193595322008446,59.6276,0.592,partial_close,bear_trend,0.459555985047014,32
XRP,short,2023-04-20 20:00:00+00:00,2023-04-21 17:00:00+00:00,0.4705646,0.4575440920774628,184.0547,1.828,take_profit,bear_trend,0.459555985047014,42
XRP,short,2023-04-21 23:00:00+00:00,2023-04-22 05:30:00+00:00,0.44567705,0.45503438420921233,-216.0984,-2.14,stop_loss,bear_trend,0.5132404542304713,13
ETH,short,2023-04-21 23:00:00+00:00,2023-04-22 16:00:00+00:00,1844.17745,1874.3361105095692,-169.2171,-1.676,stop_loss,bear_trend,0.55,34
BTC,long,2023-04-26 19:00:00+00:00,2023-04-26 19:00:00+00:00,29756.39076,29390.00883777552,-127.7939,-1.271,stop_loss,bull_trend,0.55,0
ETH,long,2023-04-26 18:00:00+00:00,2023-04-26 19:00:00+00:00,1948.87395,1924.4460645649237,-130.0272,-1.293,stop_loss,bull_trend,0.5090657275866487,2
SOL,long,2023-04-26 14:30:00+00:00,2023-04-26 19:00:00+00:00,22.6113,22.213515380075975,-180.8804,-1.799,stop_loss,bull_trend,0.5468410299645302,9
BTC,short,2023-04-26 21:00:00+00:00,2023-04-27 00:00:00+00:00,28399.173310000002,29134.832075424547,-263.4636,-2.631,stop_loss,bear_trend,0.5334657189320754,6
XRP,short,2023-05-08 06:00:00+00:00,2023-05-08 08:30:00+00:00,0.43858060000000004,0.432262211733914,46.1724,0.462,partial_close,bear_trend,0.4987898593983341,5
XRP,short,2023-05-08 06:00:00+00:00,2023-05-08 17:00:00+00:00,0.43858060000000004,0.4289949595320014,143.6031,1.438,take_profit,bear_trend,0.4987898593983341,22
XRP,short,2023-05-08 21:30:00+00:00,2023-05-09 23:30:00+00:00,0.42288845,0.43032265844628076,-179.9365,-1.799,stop_loss,bear_trend,0.45622093100087957,52
XRP,long,2023-05-17 06:00:00+00:00,2023-05-17 07:30:00+00:00,0.4538268,0.4458897877166655,-178.5617,-1.788,stop_loss,bull_trend,0.55,3
XRP,long,2023-05-18 11:30:00+00:00,2023-05-18 17:30:00+00:00,0.47023499999999996,0.45284800352383914,-372.38,-3.736,stop_loss,volatility_expansion,0.5952476359570767,12
SOL,short,2023-05-22 02:30:00+00:00,2023-05-22 06:30:00+00:00,19.55022,19.795234597651802,-128.4653,-1.294,stop_loss,bear_trend,0.5214081771857974,8
SOL,short,2023-05-24 16:30:00+00:00,2023-05-25 01:00:00+00:00,19.07046,18.782489971781867,48.1251,0.485,partial_close,bear_trend,0.450703696464802,17
SOL,short,2023-05-24 16:30:00+00:00,2023-05-25 01:00:00+00:00,19.07046,19.079995229999998,-5.9809,-0.06,stop_loss,bear_trend,0.450703696464802,17
SOL,long,2023-05-27 23:00:00+00:00,2023-05-28 18:00:00+00:00,20.380185,20.824551093242377,70.0404,0.706,partial_close,volatility_expansion,0.8562500000000006,38
SOL,long,2023-05-27 23:00:00+00:00,2023-05-28 18:00:00+00:00,20.380185,20.93558616860701,178.4003,1.798,take_profit,volatility_expansion,0.8562500000000006,38
BTC,long,2023-05-29 04:30:00+00:00,2023-05-29 15:00:00+00:00,27949.357695,27679.78447859964,-99.8561,-1.004,stop_loss,bull_trend,0.55,21
SOL,long,2023-06-04 20:30:00+00:00,2023-06-04 23:00:00+00:00,22.2111,21.95173000907658,-119.9345,-1.207,stop_loss,bull_trend,0.49279963062074283,5
SOL,short,2023-06-05 23:00:00+00:00,2023-06-06 12:00:00+00:00,19.980005,19.553809579904478,68.5609,0.691,partial_close,bear_trend,0.5451420805892689,26
SOL,short,2023-06-05 23:00:00+00:00,2023-06-06 13:00:00+00:00,19.980005,19.3311773520202,213.3021,2.15,take_profit,bear_trend,0.5451420805892689,28
ETH,short,2023-06-06 00:30:00+00:00,2023-06-06 14:00:00+00:00,1809.17496,1826.815999238622,-100.7463,-1.015,stop_loss,bear_trend,0.55,27
BNB,short,2023-06-05 23:30:00+00:00,2023-06-06 16:30:00+00:00,276.56165,281.37910405250847,-176.8607,-1.783,stop_loss,bear_trend,0.55,34
BTC,long,2023-06-06 17:30:00+00:00,2023-06-07 00:30:00+00:00,26713.770209999995,27372.02055850407,79.3314,0.8,partial_close,volatility_expansion,0.8879636662736686,14
BTC,long,2023-06-06 17:30:00+00:00,2023-06-07 09:00:00+00:00,26713.770209999995,26700.413324895,-5.9811,-0.06,stop_loss,volatility_expansion,0.8879636662736686,31
ETH,long,2023-06-06 17:30:00+00:00,2023-06-07 14:30:00+00:00,1885.212135,1841.3010779995889,-234.9526,-2.368,stop_loss,volatility_expansion,0.8018513028837277,42
SOL,short,2023-06-07 23:30:00+00:00,2023-06-08 03:00:00+00:00,18.65067,18.250811540290982,68.7924,0.695,partial_close,bear_trend,0.4878153561708968,7
SOL,short,2023-06-07 23:30:00+00:00,2023-06-08 03:00:00+00:00,18.65067,18.659995335,-5.9735,-0.06,stop_loss,bear_trend,0.4878153561708968,7
SOL,short,2023-06-08 04:00:00+00:00,2023-06-08 12:30:00+00:00,18.460765,18.85922272135805,-217.948,-2.199,stop_loss,bear_trend,0.48031641705543915,17
ETH,short,2023-06-10 13:30:00+00:00,2023-06-10 17:00:00+00:00,1743.24794,1724.7683597265382,33.2971,0.337,partial_close,bear_trend,0.5201123533147637,7
ETH,short,2023-06-10 13:30:00+00:00,2023-06-10 17:00:00+00:00,1743.24794,1744.11956397,-5.9635,-0.06,stop_loss,bear_trend,0.5201123533147637,7
SOL,short,2023-06-10 08:30:00+00:00,2023-06-11 19:30:00+00:00,14.85257,16.060558179578848,-808.4741,-8.176,stop_loss,bear_trend,0.55,70
ETH,short,2023-06-15 05:00:00+00:00,2023-06-15 07:00:00+00:00,1649.724725,1635.0929026805186,27.426,0.28,partial_close,bear_trend,0.5405737534442421,4
ETH,short,2023-06-15 05:00:00+00:00,2023-06-15 09:30:00+00:00,1649.724725,1627.6750251542949,85.2455,0.869,take_profit,bear_trend,0.5405737534442421,9
BTC,long,2023-06-21 09:00:00+00:00,2023-06-21 10:30:00+00:00,28838.822204999997,29099.5350163792,27.9865,0.285,partial_close,bull_trend,0.55,3
BTC,long,2023-06-21 09:00:00+00:00,2023-06-21 10:30:00+00:00,28838.822204999997,28824.402793897498,-5.9198,-0.06,stop_loss,bull_trend,0.55,3
ETH,long,2023-06-21 07:00:00+00:00,2023-06-21 11:30:00+00:00,1813.94652,1829.7834099559022,26.9844,0.275,partial_close,bull_trend,0.4895342300864002,9
ETH,long,2023-06-21 07:00:00+00:00,2023-06-21 12:00:00+00:00,1813.94652,1837.807403597717,83.8783,0.854,take_profit,bull_trend,0.4895342300864002,10
ETH,long,2023-06-21 13:00:00+00:00,2023-06-21 13:30:00+00:00,1817.04807,1833.328837456039,27.7627,0.282,partial_close,bull_trend,0.48349730978498895,1
ETH,long,2023-06-21 13:00:00+00:00,2023-06-21 14:00:00+00:00,1817.04807,1841.588843619593,86.3012,0.878,take_profit,bull_trend,0.48349730978498895,2
BTC,long,2023-06-21 14:30:00+00:00,2023-06-21 15:00:00+00:00,29328.646995,29690.910919191218,38.8072,0.394,partial_close,bull_trend,0.55,1
BTC,long,2023-06-21 14:30:00+00:00,2023-06-21 15:00:00+00:00,29328.646995,29877.289651456034,120.684,1.226,take_profit,bull_trend,0.55,1
ETH,long,2023-06-21 14:30:00+00:00,2023-06-21 16:00:00+00:00,1842.710895,1862.6861774930749,33.8973,0.344,partial_close,bull_trend,0.4624608657901209,3
ETH,long,2023-06-21 14:30:00+00:00,2023-06-21 16:00:00+00:00,1842.710895,1872.9106165088815,105.3988,1.071,take_profit,bull_trend,0.4624608657901209,3
ETH,long,2023-06-21 17:00:00+00:00,2023-06-21 23:00:00+00:00,1871.165115,1899.2688564408152,47.607,0.482,partial_close,bull_trend,0.5141092537987616,12
ETH,long,2023-06-21 17:00:00+00:00,2023-06-22 00:30:00+00:00,1871.165115,1913.8218484640834,148.0785,1.5,take_profit,bull_trend,0.5141092537987616,15
ETH,long,2023-06-22 02:00:00+00:00,2023-06-22 11:00:00+00:00,1913.0360399999997,1885.3080312853588,-147.2646,-1.489,stop_loss,bull_trend,0.48518314345282143,18
BTC,long,2023-06-21 17:00:00+00:00,2023-06-22 14:30:00+00:00,30179.66229,29566.970529460275,-204.2936,-2.069,stop_loss,bull_trend,0.55,43
BTC,long,2023-06-23 16:00:00+00:00,2023-06-24 01:30:00+00:00,31253.629004999995,30402.09551265045,-272.361,-2.764,stop_loss,volatility_expansion,0.9877650897226753,19
XRP,long,2023-07-02 04:00:00+00:00,2023-07-02 09:30:00+00:00,0.49394685,0.47929100581861084,-295.4207,-3.006,stop_loss,volatility_expansion,0.8907301066447919,11
XRP,long,2023-07-13 16:30:00+00:00,2023-07-13 17:30:00+00:00,0.6085040999999999,0.6690073799033182,320.0703,3.267,partial_close,volatility_expansion,1.0,2
XRP,long,2023-07-13 16:30:00+00:00,2023-07-13 17:30:00+00:00,0.6085040999999999,0.6848188238075364,820.3499,8.373,take_profit,volatility_expansion,1.0,2
XRP,long,2023-07-13 18:00:00+00:00,2023-07-13 18:00:00+00:00,0.7454725499999999,0.8422119397094898,422.9637,4.267,partial_close,volatility_expansion,1.0,0
XRP,long,2023-07-13 18:00:00+00:00,2023-07-13 18:00:00+00:00,0.7454725499999999,0.7450998137249999,-5.9752,-0.06,stop_loss,volatility_expansion,1.0,0
SOL,long,2023-07-13 17:00:00+00:00,2023-07-14 00:30:00+00:00,25.302645,27.068472747914846,224.2586,2.289,partial_close,volatility_expansion,1.0,15
